date;ePAR;Temperature;RelativeHumidity;Co2;DewPoint;VPD;Pressure
Jan 29 2024 5:50:00 AM;0;11,98;86,5;531,8;9,799;0,189;99,56
Jan 29 2024 5:55:00 AM;0;11,996;86,353;523,8;9,788;0,192;99,562
Jan 29 2024 6:00:00 AM;0;11,958;86,338;532,4;9,749;0,191;99,562
Jan 29 2024 6:05:00 AM;0;11,997;86,414;531,2;9,8;0,191;99,56
Jan 29 2024 6:10:00 AM;0;11,995;86,57;530;9,825;0,189;99,566
Jan 29 2024 6:15:00 AM;0;11,995;86,698;531;9,847;0,187;99,568
Jan 29 2024 6:20:00 AM;0;12,012;86,74;530,2;9,871;0,186;99,57
Jan 29 2024 6:25:00 AM;0;11,985;86,667;540,6;9,832;0,187;99,576
Jan 29 2024 6:30:00 AM;0;11,986;86,842;535,2;9,863;0,185;99,58
Jan 29 2024 6:35:00 AM;0;11,983;86,661;537;9,829;0,187;99,58
Jan 29 2024 6:40:00 AM;0;11,953;86,589;536,8;9,788;0,188;99,584
Jan 29 2024 6:45:00 AM;0;11,965;86,574;541,8;9,796;0,188;99,584
Jan 29 2024 6:50:00 AM;0;11,954;86,779;537,6;9,821;0,185;99,58
Jan 29 2024 6:55:00 AM;0;11,953;86,985;542,2;9,855;0,182;99,582
Jan 29 2024 7:00:00 AM;0;11,978;86,975;538,8;9,877;0,183;99,58
Jan 29 2024 7:05:00 AM;0;11,945;87,062;537;9,86;0,181;99,582
Jan 29 2024 7:10:00 AM;0;11,946;87,241;542;9,891;0,179;99,584
Jan 29 2024 7:15:00 AM;0;11,936;87,195;540;9,875;0,179;99,588
Jan 29 2024 7:20:00 AM;0;11,927;86,893;543,2;9,813;0,183;99,584
Jan 29 2024 7:25:00 AM;0;11,934;86,759;546,2;9,798;0,185;99,584
Jan 29 2024 7:30:00 AM;0;11,952;86,909;548;9,842;0,183;99,59
Jan 29 2024 7:35:00 AM;0;11,912;86,715;550,8;9,768;0,185;99,596
Jan 29 2024 7:40:00 AM;0;11,901;86,694;547,4;9,755;0,186;99,6
Jan 29 2024 7:45:00 AM;0;11,918;86,619;548,6;9,758;0,187;99,602
Jan 29 2024 7:50:00 AM;0;11,956;86,753;544;9,819;0,186;99,608
Jan 29 2024 7:55:00 AM;0;11,952;86,628;547,8;9,793;0,187;99,61
Jan 29 2024 8:00:00 AM;0;11,941;86,634;548;9,783;0,187;99,616
Jan 29 2024 8:05:00 AM;0,074;11,923;86,548;553,4;9,751;0,188;99,618
Jan 29 2024 8:10:00 AM;0,707;11,9;86,53;554,2;9,725;0,188;99,62
Jan 29 2024 8:15:00 AM;1,318;11,901;86,778;548,8;9,769;0,184;99,63
Jan 29 2024 8:20:00 AM;2,073;11,908;86,846;554,4;9,787;0,184;99,63
Jan 29 2024 8:25:00 AM;3,277;11,933;87,002;553,2;9,839;0,182;99,634
Jan 29 2024 8:30:00 AM;3,813;11,947;87,082;549,2;9,866;0,181;99,642
Jan 29 2024 8:35:00 AM;4,422;11,946;86,97;552;9,846;0,182;99,65
Jan 29 2024 8:40:00 AM;7,063;11,973;87,026;551,6;9,882;0,182;99,654
Jan 29 2024 8:45:00 AM;10,396;12,004;87,019;553;9,911;0,182;99,66
Jan 29 2024 8:50:00 AM;11,806;12,053;87,048;552,6;9,964;0,183;99,658
Jan 29 2024 8:55:00 AM;14,744;12,098;86,996;549,4;9,999;0,184;99,66
Jan 29 2024 9:00:00 AM;18,053;12,151;86,899;550,6;10,035;0,186;99,664
Jan 29 2024 9:05:00 AM;19,375;12,214;86,956;552,4;10,106;0,186;99,66
Jan 29 2024 9:10:00 AM;19,642;12,308;86,752;555,8;10,163;0,19;99,662
Jan 29 2024 9:15:00 AM;19,816;12,345;86,816;553,6;10,21;0,189;99,67
Jan 29 2024 9:20:00 AM;23,058;12,369;86,539;559,6;10,185;0,194;99,672
Jan 29 2024 9:25:00 AM;30,086;12,438;86,356;556,8;10,222;0,197;99,678
Jan 29 2024 9:30:00 AM;31,663;12,524;86,221;553,2;10,282;0,2;99,684
Jan 29 2024 9:35:00 AM;32,998;12,617;85,994;553,4;10,334;0,205;99,686
Jan 29 2024 9:40:00 AM;30,749;12,722;85,78;550,2;10,4;0,209;99,692
Jan 29 2024 9:45:00 AM;30,288;12,763;85,591;547,8;10,406;0,213;99,696
Jan 29 2024 9:50:00 AM;34,223;12,839;85,504;545,6;10,466;0,215;99,702
Jan 29 2024 9:55:00 AM;37,029;12,897;85,192;541;10,468;0,221;99,7
Jan 29 2024 10:00:00 AM;46,262;12,959;85,145;548,2;10,52;0,222;99,704
Jan 29 2024 10:05:00 AM;48,203;13,073;84,86;543,8;10,582;0,228;99,7
Jan 29 2024 10:10:00 AM;49,819;13,176;84,69;544,8;10,652;0,232;99,71
Jan 29 2024 10:15:00 AM;54,882;13,296;84,74;543,6;10,778;0,233;99,71
Jan 29 2024 10:20:00 AM;65,77;13,466;84,586;543,8;10,916;0,238;99,71
Jan 29 2024 10:25:00 AM;72,253;13,641;84,33;545,8;11,042;0,245;99,714
Jan 29 2024 10:30:00 AM;70,019;13,819;84,006;544;11,157;0,253;99,718
Jan 29 2024 10:35:00 AM;66,917;13,977;83,662;542,4;11,25;0,261;99,72
Jan 29 2024 10:40:00 AM;63,195;14,157;83,43;544,2;11,384;0,268;99,72
Jan 29 2024 10:45:00 AM;62,104;14,277;83,227;545,6;11,464;0,273;99,726
Jan 29 2024 10:50:00 AM;62,538;14,338;83,121;548,2;11,503;0,276;99,728
Jan 29 2024 10:55:00 AM;66,944;14,453;82,956;550,6;11,586;0,281;99,73
Jan 29 2024 11:00:00 AM;76,867;14,567;82,869;544,6;11,681;0,284;99,73
Jan 29 2024 11:05:00 AM;83,74;14,719;82,552;550,8;11,771;0,293;99,73
Jan 29 2024 11:10:00 AM;79,734;14,936;82,278;549,6;11,932;0,301;99,732
Jan 29 2024 11:15:00 AM;80,382;15,176;82,011;541,6;12,116;0,311;99,74
Jan 29 2024 11:20:00 AM;77,702;15,297;81,87;547,8;12,207;0,316;99,742
Jan 29 2024 11:25:00 AM;82,335;15,427;81,484;546,6;12,262;0,325;99,742
Jan 29 2024 11:30:00 AM;82,594;15,545;81,006;547;12,287;0,336;99,744
Jan 29 2024 11:35:00 AM;79,38;15,699;80,383;548;12,32;0,35;99,75
Jan 29 2024 11:40:00 AM;84,208;15,688;79,864;546;12,211;0,359;99,75
Jan 29 2024 11:45:00 AM;87,146;15,779;79,394;544,4;12,21;0,37;99,748
Jan 29 2024 11:50:00 AM;87,192;15,88;78,978;543;12,228;0,38;99,752
Jan 29 2024 11:55:00 AM;80,604;15,957;78,664;548;12,242;0,387;99,746
Jan 29 2024 12:00:00 PM;77,485;16,091;78,498;547,8;12,34;0,394;99,742
Jan 29 2024 12:05:00 PM;88,9;16,088;78,441;545,4;12,326;0,395;99,74
Jan 29 2024 12:10:00 PM;97,301;16,284;78,608;545,2;12,547;0,397;99,74
Jan 29 2024 12:15:00 PM;108,762;16,456;78,264;544;12,647;0,407;99,736
Jan 29 2024 12:20:00 PM;108,974;16,664;77,75;543,4;12,748;0,423;99,732
Jan 29 2024 12:25:00 PM;95,106;16,798;77,403;544,6;12,808;0,433;99,73
Jan 29 2024 12:30:00 PM;92,482;16,95;77,45;546,8;12,964;0,436;99,726
Jan 29 2024 12:35:00 PM;93,246;17,051;76,9;548;12,953;0,45;99,73
Jan 29 2024 12:40:00 PM;100,51;16,946;76,468;547,4;12,767;0,455;99,728
Jan 29 2024 12:45:00 PM;100,239;17,051;75,987;548;12,773;0,467;99,728
Jan 29 2024 12:50:00 PM;103,552;17,125;76,142;552,6;12,874;0,467;99,724
Jan 29 2024 12:55:00 PM;104,92;17,336;75,952;545,8;13,039;0,477;99,718
Jan 29 2024 1:00:00 PM;101,397;17,451;75,679;545,4;13,095;0,486;99,71
Jan 29 2024 1:05:00 PM;120,741;17,459;75,38;546;13,042;0,492;99,702
Jan 29 2024 1:10:00 PM;118,945;17,446;74,846;545,8;12,922;0,502;99,704
Jan 29 2024 1:15:00 PM;122,117;17,781;74,436;542,2;13,16;0,521;99,702
Jan 29 2024 1:20:00 PM;114,449;17,98;74,376;540,2;13,338;0,529;99,694
Jan 29 2024 1:25:00 PM;99,731;18,049;73,966;540;13,32;0,54;99,686
Jan 29 2024 1:30:00 PM;112,45;17,96;73,368;544,2;13,111;0,549;99,678
Jan 29 2024 1:35:00 PM;121,526;17,998;72,939;547,8;13,059;0,559;99,68
Jan 29 2024 1:40:00 PM;94,637;18,112;72,821;544,6;13,142;0,566;99,68
Jan 29 2024 1:45:00 PM;103,837;18,154;72,992;539,8;13,219;0,564;99,672
Jan 29 2024 1:50:00 PM;104,856;18,068;72,439;537,8;13,02;0,572;99,666
Jan 29 2024 1:55:00 PM;85,423;18,198;72,204;545,4;13,096;0,582;99,662
Jan 29 2024 2:00:00 PM;88,983;18,214;72,291;545,8;13,13;0,58;99,654
Jan 29 2024 2:05:00 PM;83,428;18,17;72,325;542,6;13,095;0,578;99,64
Jan 29 2024 2:10:00 PM;85,214;18,126;72,539;541,4;13,097;0,572;99,632
Jan 29 2024 2:15:00 PM;93,399;18,128;72,689;547,6;13,131;0,569;99,63
Jan 29 2024 2:20:00 PM;109,125;18,076;72,311;545,6;13,001;0,575;99,628
Jan 29 2024 2:25:00 PM;103,99;18,058;72,241;542,8;12,97;0,576;99,618
Jan 29 2024 2:30:00 PM;97,726;18,169;72,082;543,2;13,042;0,583;99,618
Jan 29 2024 2:35:00 PM;99,636;18,141;71,68;544;12,931;0,591;99,612
Jan 29 2024 2:40:00 PM;90,424;18,088;71,422;539;12,825;0,594;99,61
Jan 29 2024 2:45:00 PM;86,716;18,077;71,522;541,4;12,836;0,591;99,608
Jan 29 2024 2:50:00 PM;82,798;18,018;71,847;545;12,849;0,583;99,606
Jan 29 2024 2:55:00 PM;78,638;18,066;72,076;543;12,943;0,58;99,604
Jan 29 2024 3:00:00 PM;76,778;18,002;71,866;543,2;12,837;0,582;99,6
Jan 29 2024 3:05:00 PM;68,959;17,861;72,605;538,2;12,857;0,561;99,602
Jan 29 2024 3:10:00 PM;68,473;17,89;72,883;544,8;12,944;0,557;99,602
Jan 29 2024 3:15:00 PM;61,247;17,76;73,545;545,4;12,957;0,539;99,604
Jan 29 2024 3:20:00 PM;60,864;17,722;73,495;546,6;12,909;0,538;99,606
Jan 29 2024 3:25:00 PM;60,66;17,532;73,856;541,4;12,802;0,525;99,606
Jan 29 2024 3:30:00 PM;57,494;17,475;73,918;547,4;12,76;0,522;99,608
Jan 29 2024 3:35:00 PM;58,876;17,374;74,192;549,8;12,72;0,513;99,606
Jan 29 2024 3:40:00 PM;63,094;17,323;74,826;550;12,8;0,499;99,6
Jan 29 2024 3:45:00 PM;64,867;17,311;74,568;551;12,736;0,503;99,598
Jan 29 2024 3:50:00 PM;60,616;17,286;74,518;551,2;12,702;0,503;99,6
Jan 29 2024 3:55:00 PM;55,242;17,136;74,358;546,2;12,525;0,502;99,6
Jan 29 2024 4:00:00 PM;53,373;17,127;74,642;548,4;12,575;0,496;99,6
Jan 29 2024 4:05:00 PM;49,978;17,05;74,804;550,8;12,533;0,49;99,602
Jan 29 2024 4:10:00 PM;53,656;16,974;75,305;549,8;12,562;0,478;99,608
Jan 29 2024 4:15:00 PM;53,888;16,938;75,63;550,8;12,592;0,471;99,602
Jan 29 2024 4:20:00 PM;51,776;16,921;75,867;548,6;12,623;0,466;99,602
Jan 29 2024 4:25:00 PM;48,656;16,908;76,063;552,4;12,65;0,462;99,598
Jan 29 2024 4:30:00 PM;44,832;16,846;76,116;550,2;12,601;0,459;99,598
Jan 29 2024 4:35:00 PM;36,05;16,796;76,308;545,6;12,591;0,454;99,598
Jan 29 2024 4:40:00 PM;33,868;16,664;76,566;548;12,515;0,445;99,598
Jan 29 2024 4:45:00 PM;30,805;16,582;76,526;546,6;12,428;0,444;99,602
Jan 29 2024 4:50:00 PM;33,052;16,415;76,641;549;12,29;0,437;99,6
Jan 29 2024 4:55:00 PM;32,903;16,332;76,713;548;12,224;0,433;99,6
Jan 29 2024 5:00:00 PM;30,588;16,23;76,819;549,2;12,148;0,428;99,602
Jan 29 2024 5:05:00 PM;29,991;16,161;76,606;549,6;12,039;0,43;99,6
Jan 29 2024 5:10:00 PM;28,181;16,025;76,457;551,4;11,879;0,429;99,6
Jan 29 2024 5:15:00 PM;24,872;15,946;76,555;550,6;11,822;0,425;99,6
Jan 29 2024 5:20:00 PM;22,397;15,846;76,4;550;11,695;0,426;99,6
Jan 29 2024 5:25:00 PM;17,315;15,696;75,796;547,6;11,431;0,432;99,604
Jan 29 2024 5:30:00 PM;14,827;15,541;75,515;547;11,227;0,433;99,61
Jan 29 2024 5:35:00 PM;12,841;15,363;75,55;541,8;11,062;0,427;99,61
Jan 29 2024 5:40:00 PM;8,681;15,246;75,768;545,6;10,993;0,42;99,612
Jan 29 2024 5:45:00 PM;5,776;15,127;75,776;541,2;10,88;0,417;99,618
Jan 29 2024 5:50:00 PM;4,054;14,989;75,9;542,8;10,772;0,411;99,62
Jan 29 2024 5:55:00 PM;2,389;14,811;76,058;541,6;10,632;0,404;99,624
Jan 29 2024 6:00:00 PM;1,273;14,711;76,222;541,2;10,567;0,399;99,63
Jan 29 2024 6:05:00 PM;0,455;14,62;76,259;539,2;10,487;0,396;99,634
Jan 29 2024 6:10:00 PM;0,012;14,54;76,861;541,4;10,527;0,384;99,632
Jan 29 2024 6:15:00 PM;0;14,439;77,11;536,6;10,478;0,377;99,642
Jan 29 2024 6:20:00 PM;0;14,331;76,859;535,2;10,325;0,378;99,646
Jan 29 2024 6:25:00 PM;0;14,252;77,23;541;10,321;0,371;99,648
Jan 29 2024 6:30:00 PM;0;14,161;77,477;537,2;10,281;0,364;99,65
Jan 29 2024 6:35:00 PM;0;14,099;77,604;538,2;10,245;0,361;99,648
Jan 29 2024 6:40:00 PM;0;14,038;78,1;535,6;10,281;0,351;99,65
Jan 29 2024 6:45:00 PM;0;13,996;78,276;538,2;10,274;0,348;99,652
Jan 29 2024 6:50:00 PM;0;13,95;78,661;538,4;10,303;0,34;99,658
Jan 29 2024 6:55:00 PM;0;13,927;78,842;533;10,315;0,337;99,662
Jan 29 2024 7:00:00 PM;0;13,856;79,013;539,2;10,278;0,333;99,668
Jan 29 2024 7:05:00 PM;0;13,781;79,254;540;10,251;0,327;99,67
Jan 29 2024 7:10:00 PM;0;13,733;79,37;536,6;10,226;0,325;99,67
Jan 29 2024 7:15:00 PM;0;13,709;79,536;541;10,234;0,321;99,672
Jan 29 2024 7:20:00 PM;0;13,674;79,725;538,2;10,236;0,318;99,672
Jan 29 2024 7:25:00 PM;0;13,634;79,933;540,8;10,235;0,314;99,68
Jan 29 2024 7:30:00 PM;0;13,576;80,088;541;10,208;0,31;99,68
Jan 29 2024 7:35:00 PM;0;13,506;80,324;541,6;10,184;0,305;99,688
Jan 29 2024 7:40:00 PM;0;13,47;80,52;540,8;10,185;0,301;99,698
Jan 29 2024 7:45:00 PM;0;13,423;80,786;544,6;10,189;0,296;99,694
Jan 29 2024 7:50:00 PM;0;13,357;81,251;537,4;10,21;0,288;99,696
Jan 29 2024 7:55:00 PM;0;13,279;81,311;542,4;10,145;0,285;99,7
Jan 29 2024 8:00:00 PM;0;13,206;81,556;539,8;10,119;0,28;99,698
Jan 29 2024 8:05:00 PM;0;13,137;81,656;543,2;10,07;0,278;99,7
Jan 29 2024 8:10:00 PM;0;13,094;81,982;539,2;10,088;0,272;99,702
Jan 29 2024 8:15:00 PM;0;13,048;82,052;538,8;10,056;0,27;99,71
Jan 29 2024 8:20:00 PM;0;12,985;81,829;541,2;9,955;0,272;99,712
Jan 29 2024 8:25:00 PM;0;12,956;81,858;544,4;9,931;0,271;99,71
Jan 29 2024 8:30:00 PM;0;12,944;82,284;539,8;9,997;0,265;99,712
Jan 29 2024 8:35:00 PM;0;12,929;82,58;541;10,035;0,26;99,72
Jan 29 2024 8:40:00 PM;0;12,843;82,868;541,4;10,004;0,254;99,722
Jan 29 2024 8:45:00 PM;0;12,835;83,315;538,8;10,076;0,248;99,73
Jan 29 2024 8:50:00 PM;0;12,783;83,395;539,4;10,04;0,246;99,73
Jan 29 2024 8:55:00 PM;0;12,739;83,026;539,4;9,931;0,25;99,728
Jan 29 2024 9:00:00 PM;0;12,724;82,758;544;9,868;0,254;99,73
Jan 29 2024 9:05:00 PM;0;12,72;81,934;547,2;9,716;0,266;99,73
Jan 29 2024 9:10:00 PM;0;12,664;80,908;538;9,475;0,28;99,73
Jan 29 2024 9:15:00 PM;0;12,66;80,06;542,4;9,315;0,292;99,732
Jan 29 2024 9:20:00 PM;0;12,652;79,771;552;9,253;0,297;99,73
Jan 29 2024 9:25:00 PM;0;12,663;79,727;548,6;9,257;0,297;99,734
Jan 29 2024 9:30:00 PM;0;12,629;79,731;552,8;9,225;0,297;99,734
Jan 29 2024 9:35:00 PM;0;12,586;79,863;549,2;9,207;0,294;99,74
Jan 29 2024 9:40:00 PM;0;12,606;79,867;545,4;9,228;0,294;99,74
Jan 29 2024 9:45:00 PM;0;12,617;80,034;547,4;9,268;0,292;99,74
Jan 29 2024 9:50:00 PM;0;12,631;80,248;547;9,322;0,289;99,742
Jan 29 2024 9:55:00 PM;0;12,613;80,272;543,8;9,308;0,288;99,734
Jan 29 2024 10:00:00 PM;0;12,603;80,226;547,4;9,29;0,289;99,74
Jan 29 2024 10:05:00 PM;0;12,586;80,361;542,8;9,299;0,287;99,742
Jan 29 2024 10:10:00 PM;0;12,582;80,426;547,2;9,307;0,286;99,746
Jan 29 2024 10:15:00 PM;0;12,585;80,516;543,8;9,326;0,284;99,75
Jan 29 2024 10:20:00 PM;0;12,604;80,753;541;9,388;0,281;99,752
Jan 29 2024 10:25:00 PM;0;12,59;81,138;544,6;9,445;0,275;99,758
Jan 29 2024 10:30:00 PM;0;12,562;81,1;543,8;9,411;0,275;99,756
Jan 29 2024 10:35:00 PM;0;12,452;81,187;546;9,319;0,272;99,76
Jan 29 2024 10:40:00 PM;0;12,47;80,816;541,2;9,269;0,278;99,76
Jan 29 2024 10:45:00 PM;0;12,441;80,564;542;9,195;0,281;99,758
Jan 29 2024 10:50:00 PM;0;12,465;80,432;542,4;9,194;0,283;99,76
Jan 29 2024 10:55:00 PM;0;12,441;80,444;542,6;9,173;0,283;99,76
Jan 29 2024 11:00:00 PM;0;12,404;80,368;543,2;9,123;0,283;99,76
Jan 29 2024 11:05:00 PM;0;12,438;80,33;539,8;9,149;0,284;99,762
Jan 29 2024 11:10:00 PM;0;12,431;80,358;539,2;9,148;0,284;99,762
Jan 29 2024 11:15:00 PM;0;12,34;80,596;545,2;9,103;0,279;99,766
Jan 29 2024 11:20:00 PM;0;12,401;80,757;541;9,192;0,277;99,768
Jan 29 2024 11:25:00 PM;0;12,386;80,923;544;9,207;0,275;99,764
Jan 29 2024 11:30:00 PM;0;12,442;81,159;539,6;9,305;0,272;99,77
Jan 29 2024 11:35:00 PM;0;12,444;81,554;537,6;9,379;0,267;99,772
Jan 29 2024 11:40:00 PM;0;12,432;81,8;542;9,412;0,263;99,774
Jan 29 2024 11:45:00 PM;0;12,459;82,124;538,4;9,496;0,259;99,78
Jan 29 2024 11:50:00 PM;0;12,461;82,46;537,4;9,559;0,254;99,778
Jan 29 2024 11:55:00 PM;0;12,445;82,628;541,8;9,573;0,251;99,78
Jan 30 2024 12:00:00 AM;0;12,441;82,845;536,2;9,609;0,248;99,78
Jan 30 2024 12:05:00 AM;0;12,4;83,167;534,4;9,625;0,243;99,778
Jan 30 2024 12:10:00 AM;0;12,355;83,382;532,8;9,62;0,239;99,78
Jan 30 2024 12:15:00 AM;0;12,321;83,626;535;9,63;0,235;99,78
Jan 30 2024 12:20:00 AM;0;12,259;83,718;537,2;9,586;0,233;99,78
Jan 30 2024 12:25:00 AM;0;12,196;83,939;543,2;9,564;0,229;99,78
Jan 30 2024 12:30:00 AM;0;12,144;84,198;539,8;9,559;0,224;99,78
Jan 30 2024 12:35:00 AM;0;12,088;84,424;538,4;9,544;0,22;99,778
Jan 30 2024 12:40:00 AM;0;12,051;84,65;536,4;9,547;0,216;99,778
Jan 30 2024 12:45:00 AM;0;12,035;84,862;534,8;9,569;0,213;99,776
Jan 30 2024 12:50:00 AM;0;12,022;84,97;534;9,575;0,211;99,77
Jan 30 2024 12:55:00 AM;0;12,021;84,934;538,8;9,568;0,212;99,768
Jan 30 2024 1:00:00 AM;0;12,017;84,799;533,8;9,54;0,214;99,762
Jan 30 2024 1:05:00 AM;0;11,999;84,767;535,2;9,518;0,214;99,762
Jan 30 2024 1:10:00 AM;0;12,011;84,69;537,2;9,515;0,215;99,758
Jan 30 2024 1:15:00 AM;0;12,016;84,706;535,4;9,523;0,215;99,758
Jan 30 2024 1:20:00 AM;0;11,988;84,929;533,6;9,534;0,211;99,75
Jan 30 2024 1:25:00 AM;0;11,993;84,799;533,6;9,517;0,213;99,746
Jan 30 2024 1:30:00 AM;0;11,97;84,937;534,6;9,519;0,211;99,746
Jan 30 2024 1:35:00 AM;0;11,963;85,071;537,4;9,535;0,209;99,74
Jan 30 2024 1:40:00 AM;0;11,939;85,118;537,8;9,52;0,208;99,74
Jan 30 2024 1:45:00 AM;0;11,925;85,294;537,6;9,537;0,206;99,732
Jan 30 2024 1:50:00 AM;0;11,905;85,516;533,4;9,556;0,202;99,732
Jan 30 2024 1:55:00 AM;0;11,897;85,849;535,6;9,606;0,197;99,73
Jan 30 2024 2:00:00 AM;0;11,868;86,244;533;9,645;0,192;99,728
Jan 30 2024 2:05:00 AM;0;11,846;86,449;534,6;9,658;0,188;99,724
Jan 30 2024 2:10:00 AM;0;11,835;86,345;535,2;9,63;0,19;99,722
Jan 30 2024 2:15:00 AM;0;11,828;86,245;535,8;9,606;0,191;99,716
Jan 30 2024 2:20:00 AM;0;11,835;86,231;532,2;9,61;0,191;99,714
Jan 30 2024 2:25:00 AM;0;11,821;86,378;533,6;9,622;0,189;99,716
Jan 30 2024 2:30:00 AM;0;11,795;86,444;535;9,608;0,188;99,716
Jan 30 2024 2:35:00 AM;0;11,766;86,506;532,4;9,59;0,187;99,72
Jan 30 2024 2:40:00 AM;0;11,721;86,778;536;9,593;0,182;99,72
Jan 30 2024 2:45:00 AM;0;11,673;86,964;534,6;9,577;0,179;99,714
Jan 30 2024 2:50:00 AM;0;11,607;87,117;531,8;9,539;0,176;99,708
Jan 30 2024 2:55:00 AM;0;11,541;86,934;537,6;9,443;0,178;99,704
Jan 30 2024 3:00:00 AM;0;11,521;86,412;538,6;9,334;0,185;99,708
Jan 30 2024 3:05:00 AM;0;11,488;86,606;537,6;9,335;0,182;99,706
Jan 30 2024 3:10:00 AM;0;11,438;87,115;538,6;9,373;0,174;99,7
Jan 30 2024 3:15:00 AM;0;11,404;87,599;534,2;9,422;0,167;99,69
Jan 30 2024 3:20:00 AM;0;11,336;87,824;533,8;9,393;0,164;99,69
Jan 30 2024 3:25:00 AM;0;11,27;88,11;533,4;9,376;0,159;99,684
Jan 30 2024 3:30:00 AM;0;11,202;88,265;533,2;9,336;0,156;99,68
Jan 30 2024 3:35:00 AM;0;11,164;88,165;533,4;9,282;0,157;99,68
Jan 30 2024 3:40:00 AM;0;11,118;88,056;536,6;9,218;0,158;99,68
Jan 30 2024 3:45:00 AM;0;11,055;88,043;536,6;9,154;0,158;99,678
Jan 30 2024 3:50:00 AM;0;11,013;87,818;536;9,075;0,16;99,68
Jan 30 2024 3:55:00 AM;0;10,95;87,724;537,4;8,997;0,161;99,676
Jan 30 2024 4:00:00 AM;0;10,889;87,505;542;8,901;0,163;99,674
Jan 30 2024 4:05:00 AM;0;10,811;87,114;539,4;8,758;0,167;99,674
Jan 30 2024 4:10:00 AM;0;10,75;86,542;539;8,602;0,174;99,672
Jan 30 2024 4:15:00 AM;0;10,703;85,73;543,4;8,417;0,184;99,668
Jan 30 2024 4:20:00 AM;0;10,647;85,426;544,8;8,31;0,187;99,668
Jan 30 2024 4:25:00 AM;0;10,599;85,188;542,2;8,223;0,19;99,668
Jan 30 2024 4:30:00 AM;0;10,578;85,172;533,4;8,199;0,19;99,676
Jan 30 2024 4:35:00 AM;0;10,552;85,449;538,2;8,222;0,186;99,674
Jan 30 2024 4:40:00 AM;0;10,537;85,387;540,8;8,197;0,186;99,678
Jan 30 2024 4:45:00 AM;0;10,529;85,636;536;8,231;0,183;99,672
Jan 30 2024 4:50:00 AM;0;10,517;86,004;536,6;8,282;0,178;99,678
Jan 30 2024 4:55:00 AM;0;10,516;85,944;538;8,271;0,179;99,672
Jan 30 2024 5:00:00 AM;0;10,478;86,109;538,2;8,261;0,176;99,662
Jan 30 2024 5:05:00 AM;0;10,423;86,282;534,4;8,238;0,174;99,66
Jan 30 2024 5:10:00 AM;0;10,38;86,293;536,4;8,197;0,173;99,66
Jan 30 2024 5:15:00 AM;0;10,349;86,106;541,4;8,135;0,175;99,664
Jan 30 2024 5:20:00 AM;0;10,299;86,198;536;8,102;0,173;99,662
Jan 30 2024 5:25:00 AM;0;10,284;86,029;535,4;8,058;0,175;99,662
Jan 30 2024 5:30:00 AM;0;10,255;85,872;538,8;8,003;0,177;99,662
Jan 30 2024 5:35:00 AM;0;10,206;85,742;539;7,933;0,178;99,66
Jan 30 2024 5:40:00 AM;0;10,161;85,752;535;7,891;0,177;99,66
Jan 30 2024 5:45:00 AM;0;10,056;85,687;534,6;7,777;0,177;99,658
Jan 30 2024 5:50:00 AM;0;9,983;85,92;542;7,745;0,173;99,66
Jan 30 2024 5:55:00 AM;0;9,874;86,127;537,6;7,674;0,169;99,658
Jan 30 2024 6:00:00 AM;0;9,825;86,244;537;7,646;0,167;99,664
Jan 30 2024 6:05:00 AM;0;9,751;86,476;539,8;7,612;0,164;99,67
Jan 30 2024 6:10:00 AM;0;9,662;86,746;537,4;7,57;0,159;99,67
Jan 30 2024 6:15:00 AM;0;9,603;86,872;535,6;7,534;0,157;99,67
Jan 30 2024 6:20:00 AM;0;9,534;87,035;538,8;7,494;0,155;99,67
Jan 30 2024 6:25:00 AM;0;9,462;87,167;539,6;7,446;0,152;99,682
Jan 30 2024 6:30:00 AM;0;9,387;87,282;537,2;7,391;0,15;99,68
Jan 30 2024 6:35:00 AM;0;9,361;87,308;536,6;7,37;0,15;99,684
Jan 30 2024 6:40:00 AM;0;9,33;87,507;537,2;7,373;0,147;99,69
Jan 30 2024 6:45:00 AM;0;9,307;87,634;538,4;7,371;0,145;99,692
Jan 30 2024 6:50:00 AM;0;9,312;87,945;540;7,427;0,142;99,694
Jan 30 2024 6:55:00 AM;0;9,327;88,214;537,2;7,487;0,139;99,7
Jan 30 2024 7:00:00 AM;0;9,397;88,44;541,4;7,593;0,137;99,706
Jan 30 2024 7:05:00 AM;0;9,444;88,495;542;7,648;0,136;99,714
Jan 30 2024 7:10:00 AM;0;9,515;88,649;543;7,743;0,135;99,718
Jan 30 2024 7:15:00 AM;0;9,575;88,53;547,4;7,783;0,137;99,724
Jan 30 2024 7:20:00 AM;0;9,615;88,73;544;7,855;0,135;99,732
Jan 30 2024 7:25:00 AM;0;9,645;88,995;546;7,927;0,132;99,73
Jan 30 2024 7:30:00 AM;0;9,698;89,254;541,2;8,022;0,129;99,732
Jan 30 2024 7:35:00 AM;0;9,685;89,262;546,2;8,011;0,129;99,73
Jan 30 2024 7:40:00 AM;0;9,705;89,384;546,2;8,051;0,128;99,734
Jan 30 2024 7:45:00 AM;0;9,718;89,326;546,8;8,054;0,129;99,74
Jan 30 2024 7:50:00 AM;0;9,684;88,992;550,6;7,966;0,133;99,74
Jan 30 2024 7:55:00 AM;0;9,719;88,625;552;7,94;0,137;99,746
